2505EF5D2A,Java-1.8_JUnit,Yatzy,5,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/25/05EF5D2A/alligator/,4,3,0,1,,,22,1,1917.0,false,[{red:0:631.0}{amber:27:1195.0}{red:2:32.0}{red:2:59.0};; NOT A CYCLE]
2505EF5D2A,Java-1.8_JUnit,Yatzy,5,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/25/05EF5D2A/gorilla/,15,3,3,9,,,31,2,25770.0,true,[{red:0:45.0}{red:0:21.0}{amber:45:2187.0}{amber:0:45.0}{amber:1:58.0}{amber:1:19.0}{amber:2:66.0}{amber:0:32.0}{amber:2:18.0}{amber:2:116.0}{green:2:9.0}{green:2:23060.0};;2014-02-13 10:05:37 -0800;;2014-02-13 17:13:33 -0800;;25676.0;;57][{red:8:47.0}{amber:2:17.0}{green:2:30.0};;2014-02-13 17:13:33 -0800;;2014-02-13 17:15:07 -0800;;94.0;;69]
2505EF5D2A,Java-1.8_JUnit,Yatzy,5,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/25/05EF5D2A/lion/,2,2,0,0,,,10,1,72.0,false,[{red:0:35.0}{red:0:37.0};; NOT A CYCLE]
2505EF5D2A,Java-1.8_JUnit,Yatzy,5,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/25/05EF5D2A/panda/,20,5,3,12,,,10,3,3956.0,false,[{red:0:41.0}{red:0:22.0}{green:2:22.0}{green:0:138.0};;2014-02-13 10:05:37 -0800;;2014-02-13 10:09:20 -0800;;223.0;;2][{red:7:246.0}{amber:29:550.0}{amber:4:25.0}{amber:2:19.0}{amber:0:33.0}{amber:2:37.0}{amber:21:702.0}{amber:2:45.0}{amber:4:25.0}{amber:2:12.0}{amber:1:39.0}{amber:14:50.0}{amber:2:7.0}{green:2:48.0};;2014-02-13 10:09:20 -0800;;2014-02-13 10:39:58 -0800;;1838.0;;94][{red:20:83.0}{red:19:1812.0};; NOT A CYCLE]
2505EF5D2A,Java-1.8_JUnit,Yatzy,5,snake,/Users/michaelhilton/Development/Mycyberdojo/katas/25/05EF5D2A/snake/,20,11,5,4,,,41,4,2076.0,true,[{red:0:46.0}{red:4:66.0}{red:2:24.0}{red:7:96.0}{amber:40:707.0}{amber:12:32.0}{red:2:20.0}{amber:11:122.0}{green:1:23.0};;2014-02-13 10:05:37 -0800;;2014-02-13 10:24:33 -0800;;1136.0;;79][{red:2:50.0}{red:6:78.0}{green:7:31.0};;2014-02-13 10:24:33 -0800;;2014-02-13 10:27:12 -0800;;159.0;;94][{red:2:63.0}{red:14:230.0}{green:1:47.0};;2014-02-13 10:27:12 -0800;;2014-02-13 10:32:52 -0800;;340.0;;111][{amber:5:26.0}{red:4:30.0}{red:2:60.0}{green:4:65.0}{green:20:260.0};;2014-02-13 10:32:52 -0800;;2014-02-13 10:40:13 -0800;;441.0;;146]
25107E770F,Python-unittest,Prime_Factors,3,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/25/107E770F/moose/,5,4,1,0,,1.0,3,1,626.0,true,[{red:0:9.0}{red:0:181.0}{red:0:187.0}{red:2:34.0}{green:2:215.0};;2014-03-01 17:30:11 -0800;;2014-03-01 17:40:37 -0800;;626.0;;4]
25180DC51D,Python-unittest,100_doors,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/25/180DC51D/zebra/,26,6,4,16,,0.818,12,4,2417.0,false,[{red:0:21.0}{amber:9:197.0}{red:2:23.0}{amber:6:60.0}{green:2:13.0}{green:7:186.0};;2014-07-12 12:47:15 -0700;;2014-07-12 12:55:35 -0700;;500.0;;26][{amber:7:139.0}{green:4:42.0};;2014-07-12 12:55:35 -0700;;2014-07-12 12:58:36 -0700;;181.0;;37][{amber:6:247.0}{amber:15:264.0}{amber:3:49.0}{amber:2:44.0}{amber:2:16.0}{red:6:76.0}{amber:19:454.0}{amber:2:24.0}{red:2:70.0}{amber:2:44.0}{amber:6:40.0}{amber:2:16.0}{amber:2:54.0}{amber:2:19.0}{green:6:28.0};;2014-07-12 12:58:36 -0700;;2014-07-12 13:22:41 -0700;;1445.0;;114][{amber:6:241.0}{red:2:12.0}{red:4:38.0};; NOT A CYCLE]
251FBC154D,Java-1.8_JUnit,Anagrams,1,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/25/1FBC154D/frog/,3,3,0,0,,,8,1,209.0,false,[{red:0:9.0}{red:4:183.0}{red:6:17.0};; NOT A CYCLE]
2546393727,Java-1.8_JUnit,Fizz_Buzz,1,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/25/46393727/wolf/,23,7,2,14,,,12,3,2461.0,false,[{red:0:25.0}{red:11:175.0}{red:2:20.0}{red:0:29.0}{amber:6:109.0}{amber:0:39.0}{red:2:16.0}{red:3:31.0}{amber:1:39.0}{amber:2:14.0}{amber:2:62.0}{amber:1:284.0}{amber:12:1050.0}{amber:10:79.0}{amber:6:54.0}{amber:1:83.0}{amber:2:11.0}{amber:1:58.0}{green:2:51.0};;2013-01-13 17:08:38 -0800;;2013-01-13 17:45:47 -0800;;2229.0;;64][{amber:2:15.0}{amber:4:115.0}{green:2:15.0};;2013-01-13 17:45:47 -0800;;2013-01-13 17:48:12 -0800;;145.0;;72][{red:2:87.0};; NOT A CYCLE]
2592F4A860,Java-1.8_JUnit,Fizz_Buzz,1,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/25/92F4A860/frog/,5,1,3,1,,,38,1,789.0,true,[{red:0:9.0}{amber:28:433.0}{green:8:51.0}{green:26:159.0}{green:2:137.0};;2013-10-27 10:12:40 -0700;;2013-10-27 10:25:49 -0700;;789.0;;64]
25A4201943,Python-unittest,Leap_Years,1,frog,/Users/michaelhilton/Development/Mycyberdojo/katas/25/A4201943/frog/,2,2,0,0,,1.0,3,1,44.0,false,[{red:0:12.0}{red:0:32.0};; NOT A CYCLE]
25AF9BF4A6,Java-1.8_JUnit,Fizz_Buzz,1,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/25/AF9BF4A6/hippo/,9,4,2,3,,,29,2,723.0,true,[{red:0:7.0}{amber:6:167.0}{amber:4:39.0}{amber:2:16.0}{green:2:23.0};;2013-02-28 14:08:22 -0800;;2013-02-28 14:12:34 -0800;;252.0;;14][{red:6:44.0}{red:6:102.0}{red:6:34.0}{green:14:291.0};;2013-02-28 14:12:34 -0800;;2013-02-28 14:20:25 -0800;;471.0;;46]
25B39C484E,Java-1.8_JUnit,Tennis,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/25/B39C484E/buffalo/,27,9,10,8,,,91,6,10854.0,true,[{red:0:6.0}{green:17:141.0};;2013-12-22 14:50:36 -0800;;2013-12-22 14:53:03 -0800;;147.0;;17][{amber:25:700.0}{red:4:25.0}{red:47:2951.0}{red:2:1098.0}{green:1:34.0}{green:0:396.0}{green:1:11.0};;2013-12-22 14:53:03 -0800;;2013-12-22 16:19:58 -0800;;5215.0;;97][{amber:56:3038.0}{amber:2:24.0}{amber:3:377.0}{red:3:35.0}{amber:20:825.0}{red:4:30.0}{green:4:143.0}{green:0:6.0};;2013-12-22 16:19:58 -0800;;2013-12-22 17:34:36 -0800;;4478.0;;189][{red:2:13.0}{green:2:21.0};;2013-12-22 17:34:36 -0800;;2013-12-22 17:35:10 -0800;;34.0;;193][{amber:24:684.0}{amber:2:11.0}{red:2:11.0}{green:4:21.0};;2013-12-22 17:35:10 -0800;;2013-12-22 17:47:17 -0800;;727.0;;225][{amber:8:125.0}{red:1:8.0}{green:10:74.0}{green:6:46.0};;2013-12-22 17:47:17 -0800;;2013-12-22 17:51:30 -0800;;253.0;;250]
25C882AF37,Python-unittest,Anagrams,4,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/25/C882AF37/cheetah/,2,2,0,0,,1.0,3,1,212.0,false,[{red:0:9.0}{red:2:203.0};; NOT A CYCLE]
25C882AF37,Python-unittest,Anagrams,4,elephant,/Users/michaelhilton/Development/Mycyberdojo/katas/25/C882AF37/elephant/,2,2,0,0,,1.0,3,1,424.0,false,[{red:0:222.0}{red:2:202.0};; NOT A CYCLE]
25C882AF37,Python-unittest,Anagrams,4,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/25/C882AF37/panda/,2,2,0,0,,1.0,3,1,389.0,false,[{red:0:202.0}{red:3:187.0};; NOT A CYCLE]
25C882AF37,Python-unittest,Anagrams,4,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/25/C882AF37/raccoon/,2,2,0,0,,1.0,3,1,257.0,false,[{red:0:244.0}{red:2:13.0};; NOT A CYCLE]
260A098408,Python-unittest,Fizz_Buzz,2,gorilla,/Users/michaelhilton/Development/Mycyberdojo/katas/26/0A098408/gorilla/,5,3,1,1,,0.16699999999999998,15,1,427.0,true,[{red:0:10.0}{amber:11:270.0}{red:2:9.0}{red:6:120.0}{green:1:18.0};;2012-12-19 18:24:47 -0800;;2012-12-19 18:31:54 -0800;;427.0;;20]
26198387FE,Java-1.8_JUnit,Roman_Numerals,1,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/26/198387FE/lion/,34,12,14,8,,,36,11,4104.0,false,[{red:0:6.0}{amber:4:406.0}{amber:6:108.0}{amber:2:20.0}{amber:4:33.0}{green:2:243.0};;2013-06-06 20:08:09 -0700;;2013-06-06 20:21:45 -0700;;816.0;;18][{red:6:695.0}{green:8:80.0};;2013-06-06 20:21:45 -0700;;2013-06-06 20:34:40 -0700;;775.0;;32][{red:5:112.0}{green:4:10.0};;2013-06-06 20:34:40 -0700;;2013-06-06 20:36:42 -0700;;122.0;;41][{red:5:171.0}{amber:5:118.0}{green:2:11.0};;2013-06-06 20:36:42 -0700;;2013-06-06 20:41:42 -0700;;300.0;;53][{amber:13:53.0}{green:1:35.0};;2013-06-06 20:41:42 -0700;;2013-06-06 20:43:10 -0700;;88.0;;67][{red:5:65.0}{red:4:125.0}{green:2:12.0};;2013-06-06 20:43:10 -0700;;2013-06-06 20:46:32 -0700;;202.0;;78][{red:13:381.0}{green:4:22.0}{green:12:194.0};;2013-06-06 20:46:32 -0700;;2013-06-06 20:56:29 -0700;;597.0;;107][{amber:5:57.0}{green:3:46.0}{green:6:45.0};;2013-06-06 20:56:29 -0700;;2013-06-06 20:58:57 -0700;;148.0;;121][{red:3:68.0}{red:16:196.0}{red:2:35.0}{green:2:33.0}{green:1:36.0}{green:1:231.0};;2013-06-06 20:58:57 -0700;;2013-06-06 21:08:56 -0700;;599.0;;146][{amber:7:99.0}{green:2:22.0};;2013-06-06 21:08:56 -0700;;2013-06-06 21:10:57 -0700;;121.0;;155][{red:14:225.0}{red:5:111.0};; NOT A CYCLE]
2626CCAA55,Python-unittest,Harry_Potter,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/26/26CCAA55/zebra/,4,2,2,0,,1.0,3,2,213.0,true,[{red:0:20.0}{green:2:145.0};;2013-11-28 22:21:11 -0800;;2013-11-28 22:23:56 -0800;;165.0;;2][{red:2:29.0}{green:2:19.0};;2013-11-28 22:23:56 -0800;;2013-11-28 22:24:44 -0800;;48.0;;6]
26684F626F,Java-1.8_JUnit,Fizz_Buzz,1,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/26/684F626F/buffalo/,4,4,0,0,,,8,1,238.0,false,[{red:0:13.0}{red:9:102.0}{red:6:106.0}{red:0:17.0};; NOT A CYCLE]
2670966D64,Java-1.8_JUnit,Poker_Hands,2,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/26/70966D64/buffalo/,6,2,0,4,,,,1,623057.0,false,[{red:0:17.0}{red:0:37.0}{amber:0:190972.0}{amber:0:6.0}{amber:0:432024.0}{amber:0:1.0};; NOT A CYCLE]
2689567896,Java-1.8_JUnit,Fizz_Buzz,3,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/26/89567896/buffalo/,2,2,0,0,,,10,1,187.0,false,[{red:0:69.0}{red:0:118.0};; NOT A CYCLE]
2689567896,Java-1.8_JUnit,Fizz_Buzz,3,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/26/89567896/raccoon/,6,2,2,2,,,14,2,349.0,true,[{red:0:19.0}{amber:2:79.0}{amber:11:157.0}{green:4:26.0};;2014-04-17 18:58:15 -0700;;2014-04-17 19:02:56 -0700;;281.0;;17][{red:6:27.0}{green:5:41.0};;2014-04-17 19:02:56 -0700;;2014-04-17 19:04:04 -0700;;68.0;;28]
268FA7DB5E,Java-1.8_JUnit,Roman_Numerals,1,zebra,/Users/michaelhilton/Development/Mycyberdojo/katas/26/8FA7DB5E/zebra/,2,0,0,2,,,10,1,64.0,false,[{amber:0:29.0}{amber:0:35.0};; NOT A CYCLE]
2693124066,Java-1.8_JUnit,Fizz_Buzz,1,wolf,/Users/michaelhilton/Development/Mycyberdojo/katas/26/93124066/wolf/,7,1,3,3,,,9,1,344.0,true,[{red:0:8.0}{amber:13:143.0}{amber:2:18.0}{amber:6:17.0}{green:6:14.0}{green:2:92.0}{green:6:52.0};;2014-06-19 02:31:24 -0700;;2014-06-19 02:37:08 -0700;;344.0;;35]
269AE87347,Python-unittest,100_doors,1,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/26/9AE87347/lion/,34,11,7,16,,1.0,10,4,13250.0,true,[{red:0:6.0}{amber:5:162.0}{amber:7:109.0}{amber:2:32.0}{green:10:80.0};;2014-07-30 12:38:40 -0700;;2014-07-30 12:45:09 -0700;;389.0;;24][{amber:4:78.0}{amber:2:8.0}{amber:2:57.0}{amber:2:29.0}{amber:4:47.0}{amber:2:40.0}{amber:2:27.0}{amber:2:17.0}{green:2:12.0}{green:2:17.0}{green:4:166.0};;2014-07-30 12:45:09 -0700;;2014-07-30 12:53:27 -0700;;498.0;;52][{red:7:379.0}{red:4:65.0}{red:2:23.0}{amber:8:143.0}{amber:2:14.0}{red:2:15.0}{red:3:35.0}{red:6:1157.0}{red:2:33.0}{red:4:61.0}{red:0:6.0}{red:2:77.0}{green:1:51.0}{green:0:9105.0};;2014-07-30 12:53:27 -0700;;2014-07-30 15:59:31 -0700;;11164.0;;95][{amber:7:815.0}{amber:2:13.0}{amber:6:32.0}{green:4:339.0};;2014-07-30 15:59:31 -0700;;2014-07-30 16:19:30 -0700;;1199.0;;114]
26C97BA4F2,Java-1.8_JUnit,100_doors,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/26/C97BA4F2/alligator/,3,1,1,1,,,10,1,153.0,true,[{red:0:20.0}{amber:3:117.0}{green:2:16.0};;2014-05-29 10:15:00 -0700;;2014-05-29 10:17:33 -0700;;153.0;;5]
26CBC0219B,Java-1.8_JUnit,Recently_Used_List,7,buffalo,/Users/michaelhilton/Development/Mycyberdojo/katas/26/CBC0219B/buffalo/,12,4,4,4,,,50,4,2818.0,false,[{red:0:97.0}{amber:46:94.0}{amber:18:977.0}{green:2:69.0};;2014-05-21 14:52:07 -0700;;2014-05-21 15:12:44 -0700;;1237.0;;66][{amber:16:194.0}{green:2:53.0};;2014-05-21 15:12:44 -0700;;2014-05-21 15:16:51 -0700;;247.0;;84][{red:13:832.0}{green:2:160.0}{green:0:57.0};;2014-05-21 15:16:51 -0700;;2014-05-21 15:34:20 -0700;;1049.0;;99][{amber:14:127.0}{red:2:53.0}{red:1:105.0};; NOT A CYCLE]
26CBC0219B,Java-1.8_JUnit,Recently_Used_List,7,cheetah,/Users/michaelhilton/Development/Mycyberdojo/katas/26/CBC0219B/cheetah/,28,4,9,15,,,92,5,2320.0,true,[{red:0:61.0}{amber:65:567.0}{amber:2:14.0}{amber:2:49.0}{amber:4:70.0}{amber:2:23.0}{green:2:14.0}{green:21:258.0};;2014-05-21 14:52:07 -0700;;2014-05-21 15:09:43 -0700;;1056.0;;98][{amber:17:59.0}{amber:2:18.0}{amber:22:106.0}{red:2:24.0}{red:6:65.0}{green:6:30.0}{green:12:113.0};;2014-05-21 15:09:43 -0700;;2014-05-21 15:16:38 -0700;;415.0;;165][{amber:12:85.0}{green:2:16.0}{green:8:68.0};;2014-05-21 15:16:38 -0700;;2014-05-21 15:19:27 -0700;;169.0;;187][{amber:19:145.0}{amber:2:54.0}{amber:2:69.0}{amber:5:100.0}{red:2:47.0}{amber:4:75.0}{green:2:15.0};;2014-05-21 15:19:27 -0700;;2014-05-21 15:27:52 -0700;;505.0;;223][{amber:33:118.0}{green:2:20.0}{green:2:37.0};;2014-05-21 15:27:52 -0700;;2014-05-21 15:30:47 -0700;;175.0;;260]
26CBC0219B,Java-1.8_JUnit,Recently_Used_List,7,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/26/CBC0219B/hippo/,30,6,11,13,,,71,6,64023.0,true,[{red:0:64.0}{amber:37:485.0}{amber:2:32.0}{red:2:31.0}{red:6:146.0}{green:4:48.0};;2014-05-21 14:52:07 -0700;;2014-05-21 15:05:33 -0700;;806.0;;51][{amber:20:161.0}{green:10:69.0}{green:17:179.0};;2014-05-21 15:05:33 -0700;;2014-05-21 15:12:22 -0700;;409.0;;98][{red:29:226.0}{green:4:169.0};;2014-05-21 15:12:22 -0700;;2014-05-21 15:18:57 -0700;;395.0;;131][{amber:9:200.0}{amber:2:31.0}{red:3:39.0}{green:6:99.0};;2014-05-21 15:18:57 -0700;;2014-05-21 15:25:06 -0700;;369.0;;151][{amber:25:164.0}{red:2:51.0}{amber:5:194.0}{amber:2:13.0}{amber:7:213.0}{amber:2:12.0}{green:2:18.0}{green:10:35.0}{green:3:43.0}{green:0:6.0}{green:31:60729.0};;2014-05-21 15:25:06 -0700;;2014-05-22 08:29:44 -0700;;61478.0;;240][{amber:2:226.0}{amber:2:297.0}{amber:2:30.0}{green:2:13.0};;2014-05-22 08:29:44 -0700;;2014-05-22 08:39:10 -0700;;566.0;;248]
26CBC0219B,Java-1.8_JUnit,Recently_Used_List,7,koala,/Users/michaelhilton/Development/Mycyberdojo/katas/26/CBC0219B/koala/,15,2,7,6,,,64,4,2422.0,true,[{red:0:47.0}{amber:20:276.0}{amber:1:23.0}{green:2:13.0}{green:19:454.0};;2014-05-21 14:52:07 -0700;;2014-05-21 15:05:40 -0700;;813.0;;42][{amber:21:191.0}{red:2:16.0}{green:3:105.0};;2014-05-21 15:05:40 -0700;;2014-05-21 15:10:52 -0700;;312.0;;68][{amber:21:426.0}{green:4:28.0};;2014-05-21 15:10:52 -0700;;2014-05-21 15:18:26 -0700;;454.0;;93][{amber:15:262.0}{amber:2:19.0}{green:2:81.0}{green:2:70.0}{green:6:411.0};;2014-05-21 15:18:26 -0700;;2014-05-21 15:32:29 -0700;;843.0;;120]
26CBC0219B,Java-1.8_JUnit,Recently_Used_List,7,lion,/Users/michaelhilton/Development/Mycyberdojo/katas/26/CBC0219B/lion/,37,13,10,14,,,74,6,5709.0,true,[{red:0:94.0}{amber:28:492.0}{red:2:24.0}{red:2:58.0}{red:2:87.0}{red:2:78.0}{amber:23:577.0}{amber:2:43.0}{amber:12:72.0}{amber:6:57.0}{amber:7:45.0}{amber:1:67.0}{amber:2:13.0}{red:2:17.0}{red:4:48.0}{red:2:95.0}{red:4:116.0}{green:2:22.0};;2014-05-21 14:52:07 -0700;;2014-05-21 15:25:32 -0700;;2005.0;;103][{amber:20:353.0}{amber:2:24.0}{amber:2:16.0}{red:2:26.0}{green:2:87.0}{green:0:10.0}{green:19:161.0};;2014-05-21 15:25:32 -0700;;2014-05-21 15:36:49 -0700;;677.0;;150][{red:35:1539.0}{green:4:108.0};;2014-05-21 15:36:49 -0700;;2014-05-21 16:04:16 -0700;;1647.0;;189][{amber:1:46.0}{amber:0:30.0}{green:5:80.0};;2014-05-21 16:04:16 -0700;;2014-05-21 16:06:52 -0700;;156.0;;195][{red:1:20.0}{green:2:36.0};;2014-05-21 16:06:52 -0700;;2014-05-21 16:07:48 -0700;;56.0;;198][{amber:37:541.0}{red:2:18.0}{green:5:61.0}{green:15:39.0}{green:2:509.0};;2014-05-21 16:07:48 -0700;;2014-05-21 16:27:16 -0700;;1168.0;;259]
26CBC0219B,Java-1.8_JUnit,Recently_Used_List,7,raccoon,/Users/michaelhilton/Development/Mycyberdojo/katas/26/CBC0219B/raccoon/,21,3,8,10,,,95,3,2254.0,true,[{red:0:65.0}{amber:47:366.0}{amber:4:20.0}{amber:8:36.0}{amber:4:60.0}{green:2:26.0};;2014-05-21 14:52:07 -0700;;2014-05-21 15:01:40 -0700;;573.0;;65][{amber:34:371.0}{red:2:24.0}{red:4:46.0}{green:2:57.0};;2014-05-21 15:01:40 -0700;;2014-05-21 15:09:58 -0700;;498.0;;107][{amber:23:95.0}{amber:4:32.0}{amber:2:71.0}{amber:8:128.0}{amber:2:20.0}{green:2:19.0}{green:18:110.0}{green:17:88.0}{green:21:128.0}{green:11:207.0}{green:21:285.0};;2014-05-21 15:09:58 -0700;;2014-05-21 15:29:41 -0700;;1183.0;;236]
26F4320E02,Python-unittest,Game_of_Life,1,deer,/Users/michaelhilton/Development/Mycyberdojo/katas/26/F4320E02/deer/,46,5,16,25,,1.0,13,8,2623.0,true,[{red:0:43.0}{green:3:92.0};;2013-12-14 18:11:29 -0800;;2013-12-14 18:13:44 -0800;;135.0;;3][{amber:5:111.0}{amber:1:62.0}{amber:3:83.0}{green:4:19.0}{green:5:77.0};;2013-12-14 18:13:44 -0800;;2013-12-14 18:19:36 -0800;;352.0;;21][{amber:7:80.0}{amber:0:88.0}{amber:5:118.0}{amber:5:31.0}{amber:2:73.0}{amber:2:46.0}{amber:2:35.0}{amber:2:13.0}{amber:2:13.0}{amber:2:18.0}{amber:2:22.0}{red:2:25.0}{amber:2:39.0}{amber:2:11.0}{amber:4:30.0}{amber:2:33.0}{amber:4:21.0}{green:2:26.0};;2013-12-14 18:19:36 -0800;;2013-12-14 18:31:38 -0800;;722.0;;70][{amber:7:89.0}{green:3:55.0}{green:10:159.0}{green:0:7.0}{green:10:151.0};;2013-12-14 18:31:38 -0800;;2013-12-14 18:39:19 -0800;;461.0;;100][{amber:4:109.0}{amber:11:191.0}{amber:2:12.0}{amber:2:23.0}{red:2:14.0}{green:2:28.0}{green:5:43.0}{green:2:92.0}{green:4:75.0};;2013-12-14 18:39:19 -0800;;2013-12-14 18:49:06 -0800;;587.0;;134][{red:2:20.0}{green:2:72.0};;2013-12-14 18:49:06 -0800;;2013-12-14 18:50:38 -0800;;92.0;;138][{red:6:48.0}{green:2:35.0}{green:5:99.0};;2013-12-14 18:50:38 -0800;;2013-12-14 18:53:40 -0800;;182.0;;151][{amber:16:82.0}{green:2:10.0};;2013-12-14 18:53:40 -0800;;2013-12-14 18:55:12 -0800;;92.0;;169]
26FC566D10,Java-1.8_JUnit,100_doors,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/26/FC566D10/panda/,2,1,1,0,,,51,1,69.0,true,[{red:0:6.0}{green:90:63.0};;2014-07-20 08:38:40 -0700;;2014-07-20 08:39:49 -0700;;69.0;;90]
27485FF5FD,Java-1.8_JUnit,Unsplice,1,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/27/485FF5FD/moose/,6,2,1,3,,,10,1,576.0,true,[{red:0:21.0}{amber:14:381.0}{amber:0:68.0}{amber:2:55.0}{red:2:20.0}{green:2:31.0};;2014-06-10 09:20:47 -0700;;2014-06-10 09:30:23 -0700;;576.0;;20]
275628FF13,Java-1.8_JUnit,Tennis,2,moose,/Users/michaelhilton/Development/Mycyberdojo/katas/27/5628FF13/moose/,17,1,9,7,,,66,4,2757.0,true,[{red:0:16.0}{amber:12:613.0}{amber:4:41.0}{green:7:60.0}{green:11:63.0}{green:9:136.0};;2014-07-08 08:57:39 -0700;;2014-07-08 09:13:08 -0700;;929.0;;43][{amber:38:601.0}{amber:1:63.0}{amber:2:13.0}{green:2:77.0}{green:7:40.0};;2014-07-08 09:13:08 -0700;;2014-07-08 09:26:22 -0700;;794.0;;93][{amber:16:345.0}{green:2:16.0}{green:20:293.0}{green:6:142.0};;2014-07-08 09:26:22 -0700;;2014-07-08 09:39:38 -0700;;796.0;;137][{amber:9:219.0}{green:2:19.0};;2014-07-08 09:39:38 -0700;;2014-07-08 09:43:36 -0700;;238.0;;148]
2759AF5B7D,Java-1.8_JUnit,Bowling_Game,1,alligator,/Users/michaelhilton/Development/Mycyberdojo/katas/27/59AF5B7D/alligator/,8,1,5,2,,,13,2,6223.0,true,[{red:0:12.0}{amber:11:5408.0}{green:6:80.0};;2014-06-06 06:49:56 -0700;;2014-06-06 08:21:36 -0700;;5500.0;;17][{amber:1:80.0}{green:4:61.0}{green:2:72.0}{green:6:298.0}{green:9:212.0};;2014-06-06 08:21:36 -0700;;2014-06-06 08:33:39 -0700;;723.0;;39]
27936C6539,Java-1.8_JUnit,Fizz_Buzz,2,hippo,/Users/michaelhilton/Development/Mycyberdojo/katas/27/936C6539/hippo/,22,6,8,8,,,41,5,4120.0,true,[{amber:0:12.0}{red:19:3.0}{amber:14:208.0}{red:6:71.0}{green:2:36.0}{green:7:107.0};;2013-06-24 08:03:43 -0700;;2013-06-24 08:11:00 -0700;;437.0;;48][{red:7:689.0}{amber:9:142.0}{amber:5:1769.0}{amber:6:73.0}{amber:6:73.0}{red:2:90.0}{green:4:43.0};;2013-06-24 08:11:00 -0700;;2013-06-24 08:58:59 -0700;;2879.0;;87][{red:7:121.0}{green:3:85.0};;2013-06-24 08:58:59 -0700;;2013-06-24 09:02:25 -0700;;206.0;;97][{red:7:108.0}{green:6:78.0}{green:2:148.0}{green:5:144.0};;2013-06-24 09:02:25 -0700;;2013-06-24 09:10:23 -0700;;478.0;;117][{amber:32:68.0}{amber:2:12.0}{green:1:40.0};;2013-06-24 09:10:23 -0700;;2013-06-24 09:12:23 -0700;;120.0;;152]
27E6A48273,Java-1.8_JUnit,Calc_Stats,1,panda,/Users/michaelhilton/Development/Mycyberdojo/katas/27/E6A48273/panda/,38,16,20,2,,,73,14,5291.0,true,[{red:0:13.0}{green:2:27.0};;2014-02-16 21:34:50 -0800;;2014-02-16 21:35:30 -0800;;40.0;;2][{amber:9:108.0}{red:2:20.0}{green:2:216.0};;2014-02-16 21:35:30 -0800;;2014-02-16 21:41:14 -0800;;344.0;;15][{red:6:7.0}{green:6:126.0};;2014-02-16 21:41:14 -0800;;2014-02-16 21:43:27 -0800;;133.0;;27][{red:6:155.0}{red:0:31.0}{green:2:26.0};;2014-02-16 21:43:27 -0800;;2014-02-16 21:46:59 -0800;;212.0;;35][{amber:10:1115.0}{red:2:49.0}{green:2:70.0};;2014-02-16 21:46:59 -0800;;2014-02-16 22:07:33 -0800;;1234.0;;49][{red:6:148.0}{green:6:92.0}{green:5:88.0}{green:2:34.0}{green:0:37.0}{green:2:127.0}{green:2:10.0};;2014-02-16 22:07:33 -0800;;2014-02-16 22:16:29 -0800;;536.0;;72][{red:2:36.0}{green:2:47.0};;2014-02-16 22:16:29 -0800;;2014-02-16 22:17:52 -0800;;83.0;;76][{red:1:43.0}{green:2:69.0};;2014-02-16 22:17:52 -0800;;2014-02-16 22:19:44 -0800;;112.0;;79][{red:11:280.0}{green:3:76.0};;2014-02-16 22:19:44 -0800;;2014-02-16 22:25:40 -0800;;356.0;;93][{red:6:62.0}{green:2:53.0};;2014-02-16 22:25:40 -0800;;2014-02-16 22:27:35 -0800;;115.0;;101][{red:9:928.0}{green:2:76.0};;2014-02-16 22:27:35 -0800;;2014-02-16 22:44:19 -0800;;1004.0;;112][{red:7:80.0}{green:1:257.0};;2014-02-16 22:44:19 -0800;;2014-02-16 22:49:56 -0800;;337.0;;120][{red:2:16.0}{red:2:37.0}{green:6:169.0};;2014-02-16 22:49:56 -0800;;2014-02-16 22:53:38 -0800;;222.0;;130][{red:13:453.0}{green:4:31.0}{green:6:79.0};;2014-02-16 22:53:38 -0800;;2014-02-16 23:03:01 -0800;;563.0;;153]
